transaction_id,amount,true_failure_cause,predicted_failure_cause,ai_action,ai_recovered,baseline_action,baseline_recovered
TXN100326,2305.68,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN100327,4130.55,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100328,1818.02,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100329,577.16,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100330,415.18,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100331,1715.36,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100332,3405.11,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100333,7243.08,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100334,7569.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100335,2081.59,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100336,5656.92,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100337,363.68,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100338,2579.28,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100339,2311.62,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100340,2414.72,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100341,770.57,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100342,1634.97,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100343,5448.1,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN100344,4904.68,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100345,2362.25,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100346,3383.35,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100347,7516.78,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100348,1225.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100349,3516.22,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100350,14039.93,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100351,3340.45,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100352,3552.3,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100353,1910.78,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN100354,4001.63,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100355,1393.92,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100356,2705.92,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100357,705.58,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100358,4549.47,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN100359,2857.46,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100360,3921.63,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100361,2838.44,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100362,1096.73,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100363,3068.91,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100364,248.59,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100365,637.63,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100366,1295.11,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100367,3748.24,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100368,2781.5,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100369,1744.59,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100370,2897.46,bank_timeout,bank_timeout,retry_24h,False,retry_24h,False
TXN100371,5359.69,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100372,4889.44,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100373,1067.54,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100374,7389.25,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN100375,1443.76,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100376,3005.82,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100377,1388.43,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100378,1325.24,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100379,2364.69,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100380,3748.8,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100381,7131.09,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100382,3116.09,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100383,7819.21,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100384,5079.06,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100385,1843.67,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100386,1417.88,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100387,1917.19,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100388,2779.33,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100389,4209.48,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100390,2922.27,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100391,1251.25,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100392,571.56,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100393,2659.55,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100394,2911.83,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN100395,1246.1,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100396,2234.3,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100397,3766.48,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100398,3236.22,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100399,1386.04,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100400,4631.68,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,True
TXN100401,1484.56,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100402,1357.7,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100403,911.31,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100404,3080.55,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN100405,1742.18,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100406,3507.39,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100407,1695.58,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100408,1257.55,network_error,bank_timeout,retry_24h,False,retry_24h,False
TXN100409,1222.34,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100410,1424.11,network_error,network_error,suggest_alt_payment_method,False,retry_24h,False
TXN100411,960.74,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100412,2460.5,network_error,network_error,retry_24h,True,retry_24h,True
TXN100413,1351.59,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN100414,1649.97,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100415,10865.62,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100416,2386.33,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100417,5477.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100418,632.28,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100419,961.08,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100420,2109.85,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100421,8004.87,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,True
TXN100422,1085.42,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100423,1464.6,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100424,3060.23,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100425,2593.28,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN100426,902.7,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100427,4496.56,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100428,3083.39,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100429,294.88,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100430,1499.35,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100431,1407.02,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100432,1076.07,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN100433,1486.66,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100434,2229.0,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100435,1918.84,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100436,7009.99,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100437,3178.28,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100438,5506.77,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100439,1795.27,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100440,1790.17,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100441,1125.58,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100442,1662.14,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100443,6495.2,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100444,2946.78,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100445,1705.69,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100446,2635.92,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100447,2981.48,bank_timeout,bank_timeout,retry_24h,True,retry_24h,False
TXN100448,1903.3,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN100449,8734.61,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100450,4016.38,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100451,767.67,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100452,552.3,network_error,insufficient_funds,retry_72h,False,retry_24h,False
TXN100453,10036.73,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100454,1651.17,bank_timeout,bank_timeout,retry_24h,True,retry_24h,True
TXN100455,3723.73,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100456,6945.45,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,False,retry_24h,False
TXN100457,1090.97,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100458,853.03,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100459,1186.53,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100460,599.93,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100461,6587.39,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100462,885.28,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100463,512.55,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100464,1978.48,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100465,4449.5,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN100466,2141.21,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100467,3393.39,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100468,2010.1,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100469,1454.9,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100470,9084.84,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100471,4230.26,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100472,966.36,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100473,823.52,bank_timeout,bank_timeout,retry_2h,True,retry_24h,True
TXN100474,876.98,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100475,1037.83,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100476,527.53,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100477,4335.77,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100478,1857.53,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100479,2276.25,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100480,4977.21,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100481,369.91,bank_timeout,bank_timeout,retry_2h,False,retry_24h,True
TXN100482,593.49,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100483,8104.19,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100484,2078.58,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100485,2777.7,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100486,3951.95,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100487,2685.09,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,True
TXN100488,3031.65,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100489,670.62,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100490,2916.26,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100491,2135.8,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100492,3709.12,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100493,990.97,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100494,2055.02,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100495,1533.35,network_error,network_error,retry_immediate,True,retry_24h,False
TXN100496,187.81,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100497,1215.93,network_error,network_error,retry_immediate,False,retry_24h,True
TXN100498,1875.24,network_error,network_error,retry_immediate,False,retry_24h,False
TXN100499,2824.83,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100500,8906.83,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100501,7804.99,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100502,893.9,network_error,network_error,retry_24h,True,retry_24h,True
TXN100503,3825.83,insufficient_funds,insufficient_funds,suggest_alt_payment_method,True,retry_24h,False
TXN100504,1261.59,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,False
TXN100505,2135.43,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,True
TXN100506,562.84,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100507,4195.04,fraud_false_positive,fraud_false_positive,suggest_alt_payment_method,True,retry_24h,False
TXN100508,7291.22,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
TXN100509,4554.45,insufficient_funds,insufficient_funds,retry_72h,True,retry_24h,False
TXN100510,2962.89,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100511,2553.56,insufficient_funds,insufficient_funds,suggest_alt_payment_method,False,retry_24h,False
TXN100512,1106.6,bank_timeout,bank_timeout,retry_2h,True,retry_24h,False
TXN100513,1341.3,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100514,359.35,bank_timeout,bank_timeout,retry_2h,False,retry_24h,False
TXN100515,2317.0,network_error,network_error,retry_immediate,True,retry_24h,True
TXN100516,1001.27,insufficient_funds,insufficient_funds,retry_72h,False,retry_24h,True
